item_id	text_eng	desc_eng	desc2_eng	text_jpn	desc_jpn	desc2_jpn	text_chs	desc_chs	desc2_chs	text_cht	desc_cht	desc2_cht	text_deu	desc_deu	desc2_deu	text_fra	desc_fra	desc2_fra	text_kor	desc_kor	desc2_kor	text_rus	desc_rus	desc2_rus	text_spa	desc_spa	desc2_spa	imageNo	min_rarity	max_level	wep	arm	acc	atk	heal	supEne	supPar	grade_min_value	grade_max_value	lv_min_rand_range_min	lv_min_rand_range_max	lv_max_rand_range_min	lv_max_rand_range_max	trait_base	hash	item_trait_table_tag	fire	ice	bolt	air	no_level	combo_1	combo_2	combo_3	combo_4	disp_flag
ITEM_TRAIT_TRAIT_188																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_189																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_190																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_191																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_192																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_193																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_194																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_195																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_196																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_197																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_198																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_199																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_200																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_201																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_202																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_203																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_204																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_205																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_206																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_207																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_208																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_209																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_210																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_211																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_212																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_213																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_214																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_215																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_216																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_217																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_218																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_219																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_220																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_221																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_222																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_223																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_224																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_225																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_226																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_227																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_228																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_229																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_230																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_231																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_232																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_233																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_234																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_235																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_236																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_237																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_238																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_239																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_240																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_241																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_242																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_243																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_244																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_245																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_246																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_247																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_248																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_249																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_250																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_251																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_252																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_253																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_254																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_255																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_256																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_257																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_258																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_259																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_260																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_261																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_262																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_263																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_264																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_265																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_266																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_267																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_268																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_269																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_270																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_271																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_272																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_273																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_274																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_275																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_276																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_277																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_278																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_279																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_280																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_281																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_282																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_283																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_284																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_285																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_286																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_287																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_288																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_289																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_290																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_291																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_292																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_293																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_294																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_295																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_296																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
ITEM_TRAIT_TRAIT_297																																								[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	['', '', '', '']	['', '', '', '']											0
